geometryWkt,geometrySrId,id,assetType,assetTypes,projectId,name,description,lastModified,modifiedBy
"MULTIPOLYGON(((174.95635006645114 -37.19222238891094,174.9576762122022 -37.19213540941667,174.9591677457381 -37.192154121004286,174.96110968117483 -37.19281601303253,174.96164194836638 -37.193479542595355,174.9617585951251 -37.1948439878366,174.96220790059684 -37.195443822398325,174.96393236267363 -37.19539236294794,174.96443255178679 -37.195274268916435,174.96565517317012 -37.19478733994949,174.96676104020764 -37.194650031843416,174.96708660911824 -37.194855070866446,174.96780607479994 -37.19569405302697,174.96790632207868 -37.19603093082244,174.96790296406482 -37.19715777163392,174.96902359332074 -37.19758748661624,174.96972646685228 -37.19778624400468,174.97018497270673 -37.197824365184935,174.97042316218983 -37.197747203933616,174.97086906187496 -37.19730059229268,174.97180343916193 -37.1980444736175,174.97234554124142 -37.198657634489905,174.97351694990041 -37.19971779742346,174.97401238963255 -37.19985593709927,174.9746274056882 -37.200193376160264,174.97538366874033 -37.20024481269143,174.97586720495906 -37.200364842840784,174.97687359061888 -37.200796387341306,174.97744170353843 -37.201308155880135,174.97731308983396 -37.20155734878898,174.9770534335402 -37.20171608735759,174.9768183037199 -37.20207513973006,174.97680636606202 -37.20326166894784,174.97767141210934 -37.20353544456166,174.97793637119895 -37.203826100054314,174.97811736990604 -37.204186781700464,174.97871247437138 -37.204307224308,174.98008047039244 -37.20478530874789,174.98107600556904 -37.20545489297404,174.9811643060014 -37.20587888147611,174.98103803847545 -37.20629959753647,174.98114973559532 -37.206633983707455,174.9816033827886 -37.20692147437021,174.98186998402574 -37.20727385408903,174.981912183272 -37.207575091441115,174.98209765706036 -37.20777785750332,174.982787351135 -37.20823295046822,174.98397835614654 -37.2085012192325,174.98441608331592 -37.20850760870962,174.98472840785416 -37.20863962138052,174.98478368709053 -37.20911219665842,174.98451164442335 -37.20953535944874,174.9845077408452 -37.2097138454953,174.98473736530835 -37.20996390372763,174.98557355210923 -37.21011458093129,174.985678801105 -37.21020202671669,174.98594764754975 -37.21096609974612,174.98657819892452 -37.21145418629391,174.98740067289017 -37.211735464391346,174.98826794704084 -37.2117620786208,174.98937675791984 -37.21249144894241,174.98972856418885 -37.21249239980316,174.9892952459181 -37.212895196465354,174.98911468944243 -37.21318936671163,174.988643710915 -37.21341814057848,174.98838154647788 -37.213472739294815,174.98801663739513 -37.21343871000745,174.98760838865635 -37.213666426548116,174.98736789297038 -37.21359014912187,174.98717726013115 -37.213818359016265,174.98687193902674 -37.21389214559508,174.98681903712696 -37.21428694044046,174.98634928573765 -37.21463813488232,174.98572915294076 -37.21545803270249,174.98563888002667 -37.2158064736017,174.98542542589936 -37.2161100008038,174.9828074562745 -37.21763246314407,174.97875051110228 -37.21898302307335,174.97613550469197 -37.21910283660545,174.97252631723183 -37.218982777754995,174.96700692841583 -37.21907460209984,174.96397730318895 -37.21957550254811,174.9597342097307 -37.22108775396562,174.95671608777678 -37.222038886736016,174.95352956406586 -37.223810165030436,174.9506523232723 -37.22660102406232,174.942314595312 -37.23005908906358,174.93702488513236 -37.232141481522234,174.93589408597543 -37.23239873779243,174.93543310091954 -37.23257612550539,174.93479241151616 -37.23261912223043,174.93449552681744 -37.23249748985991,174.93436091195878 -37.23235874908171,174.93425293667303 -37.232024426576636,174.9340645718839 -37.23190463315637,174.93302881932334 -37.232051647815766,174.93208551417484 -37.23198554386752,174.93199198413964 -37.23226279100278,174.9320577542387 -37.23247854856041,174.93254727404513 -37.23300540757973,174.93257100240945 -37.23322666927925,174.93195387865018 -37.233602944596015,174.9315914688149 -37.234042520091585,174.93111022886575 -37.234314739509834,174.92941593277456 -37.234515828971325,174.92882649702358 -37.23426523772898,174.92839041363752 -37.23364714682037,174.9285127619094 -37.23298152028777,174.9278011830053 -37.23294153383732,174.92785011640018 -37.23114905072017,174.92740248329662 -37.23111925110083,174.92746631656786 -37.232278617418324,174.9265301672105 -37.23216630044477,174.92587156694265 -37.23198261767815,174.9260414000756 -37.231619017812314,174.92561140050563 -37.23101285073582,174.9256864076873 -37.230384789180114,174.92418487269126 -37.23084608073431,174.92360978811388 -37.231400382187374,174.9235317899037 -37.23169562768321,174.9235855745407 -37.23308096059196,174.92305491482816 -37.23427109112185,174.92220530499668 -37.23493510075841,174.9193198794795 -37.236581486858114,174.91702454617837 -37.23388199356115,174.9165861400854 -37.23106857265591,174.9164554915285 -37.230827515609704,174.91620812276722 -37.23084990837691,174.9135694591635 -37.23204114253352,174.9102797811514 -37.232108097501104,174.90900549425797 -37.23167984580497,174.90851903795715 -37.231616292843064,174.89409794734505 -37.23188701103012,174.89323296535105 -37.232139333056594,174.89290744669287 -37.2307680790594,174.89294725278071 -37.22979175217365,174.8928599837281 -37.22943905097559,174.89250216628227 -37.229173434339366,174.8920837496715 -37.22861615092694,174.89187258353914 -37.22857768379879,174.89128529480988 -37.227923938400714,174.88949619472294 -37.22820569787927,174.88944122680962 -37.22828256168215,174.88925702252692 -37.228306611865584,174.88895424819327 -37.22816366716672,174.888124675786 -37.22820046577408,174.88803544838092 -37.22805947634275,174.88687013563217 -37.227205471091594,174.88673306675992 -37.22713471794038,174.886525489226 -37.227147630635415,174.88639599467734 -37.227248211576224,174.88626316862457 -37.2272151429329,174.88607335782282 -37.22701409449546,174.88585151478273 -37.226940222244004,174.88524690371977 -37.2263376349651,174.88524340044006 -37.22619695101776,174.88548462251043 -37.22598903817744,174.88540416570868 -37.22487847852837,174.88525396619815 -37.22450087400558,174.88471130347105 -37.2239113704943,174.88431660968448 -37.223256177659195,174.8830631511269 -37.22203761261314,174.8828948439138 -37.22156660492601,174.88246795741955 -37.22092635397328,174.8811352475713 -37.21987975903354,174.88093981712262 -37.21980545664917,174.8806627192496 -37.21998578326464,174.88049507570872 -37.21996733531111,174.8789636185218 -37.21874926333129,174.8791146482144 -37.21823704307058,174.87963260820615 -37.21783475037018,174.87993783340224 -37.21772434960737,174.88137709979353 -37.21686408913579,174.88280618946712 -37.21559582758618,174.88347520484615 -37.21525444912253,174.88532254093997 -37.21382469058528,174.88571665560224 -37.213412872059955,174.88922780041813 -37.2105623337735,174.8913738995258 -37.210666684271644,174.89147241702972 -37.20945233407138,174.89434836627782 -37.209651101307855,174.89437563303943 -37.209274384447795,174.89509821628306 -37.20931145081042,174.8951734031308 -37.20843679967668,174.89406846713007 -37.208276767313365,174.89439351700895 -37.20412620106046,174.89532023368713 -37.20361786770653,174.89564681691368 -37.203511233863736,174.89611261677655 -37.20363021770991,174.89613938358758 -37.203430350711066,174.8974099168611 -37.203171784302256,174.89742888330974 -37.20308913424921,174.89777569998623 -37.203123817920975,174.89787859950064 -37.20326270058396,174.8983042002952 -37.202921517424,174.89839888278976 -37.20310315097479,174.89950255060748 -37.203170617352576,174.8995641168712 -37.20254006752081,174.90010923291572 -37.2025735173018,174.9001270669724 -37.20238643414751,174.90090245019402 -37.20243383412443,174.90095826645512 -37.201847851287155,174.90139550021144 -37.201778101091946,174.90311171675788 -37.20187743451172,174.90310009262728 -37.20196030089131,174.90367054321212 -37.20198769056533,174.90372181673712 -37.201431501089594,174.90428831637945 -37.20146246722805,174.90434818376872 -37.20125775097877,174.90486078383742 -37.201254734157104,174.90485231708377 -37.201343317177454,174.9053804003735 -37.201374334524644,174.9056150998088 -37.20129730044238,174.9061258161991 -37.20132783414773,174.90614131702546 -37.20116016794617,174.90686146623196 -37.20118338415408,174.9068075496388 -37.20123535111129,174.90703430057033 -37.20168726727873,174.9072509169142 -37.20165093441613,174.90727143287694 -37.20137911780581,174.9080607803282 -37.200913325870765,174.90781703022208 -37.20067109358377,174.90824541652654 -37.20041626730468,174.90810431642504 -37.20027425097188,174.90909323390315 -37.199735701224874,174.9093602163686 -37.19999963400005,174.90961448323958 -37.19973793395813,174.91022895019734 -37.19945690099789,174.91062111647253 -37.19910423378536,174.91103163340355 -37.19900778420153,174.91130289959997 -37.19934250089898,174.911621066264 -37.199221734367974,174.91173249995845 -37.19970523411917,174.91235438288965 -37.199679067697446,174.91236096636638 -37.19985998452402,174.91529246632348 -37.19973760114308,174.91526600339247 -37.19934791817712,174.91634867419262 -37.199526221610924,174.91656627520388 -37.19998934554981,174.91693424225008 -37.200292199233594,174.91804665552257 -37.201762189928466,174.9188725605528 -37.202456401915356,174.91993993596245 -37.2030490950175,174.92175652286446 -37.203715020496155,174.92410766720138 -37.20440883293144,174.92484255600397 -37.204518888061365,174.92696449245526 -37.2045941761542,174.92842683301694 -37.204521571532254,174.9289871948674 -37.20436604639856,174.93114617713564 -37.20350126907353,174.93258889469237 -37.20266034307066,174.9336442297304 -37.20158172960562,174.93499627497013 -37.20055201460055,174.93565531595573 -37.19982069177658,174.93683936445768 -37.19949252368449,174.93784206014965 -37.19971202726579,174.93834474308167 -37.199389218416094,174.93909097999983 -37.199149270828734,174.94011011936527 -37.198449389057195,174.9403685243262 -37.198217424570764,174.9404817354189 -37.1978739746824,174.94161988121513 -37.19705826421428,174.94245155249027 -37.19697956023394,174.94451180095595 -37.19644148952828,174.9460311758885 -37.19622133470851,174.94649531152123 -37.19608357587469,174.94689512889155 -37.19581674069394,174.94748231572223 -37.19492869935431,174.9489562387433 -37.19373326944197,174.94910796312934 -37.1933078452408,174.94916526298272 -37.19158265987825,174.94895768457684 -37.19062635639568,174.9484917591556 -37.18990203291723,174.94771556537773 -37.188971347472076,174.94852514557817 -37.188827898685076,174.94947196589234 -37.188486988771444,174.95031508030513 -37.1884179824297,174.95086204568887 -37.18860417160156,174.95143778474227 -37.1888549496452,174.9518249626806 -37.189152209842895,174.95252529288388 -37.19002989698767,174.95294013706607 -37.19034838543991,174.955280921594 -37.191762897050054,174.95635006645114 -37.19222238891094)))",4326,3880742,None,['StormwaterCatchment'],594,PUKEKOHE-TUTAENUI_STREAM,South -  PUKEKOHE-TUTAENUI_STREAM - RFHA,2017-12-12T10:48:16.65072,tom
