pixel_index,value_index,timestamp,value
153339,0,2025-05-09T00:00:00+00:00,0.01
153339,1,2025-05-09T00:01:00+00:00,0.01
153339,2,2025-05-09T00:02:00+00:00,0.01
153339,3,2025-05-09T00:03:00+00:00,0.01
153339,4,2025-05-09T00:04:00+00:00,0.01
153339,5,2025-05-09T00:05:00+00:00,0.01
153339,6,2025-05-09T00:06:00+00:00,0.02
153339,7,2025-05-09T00:07:00+00:00,0.02
153339,8,2025-05-09T00:08:00+00:00,0.02
153339,9,2025-05-09T00:09:00+00:00,0.01
153339,10,2025-05-09T00:10:00+00:00,0.01
153339,11,2025-05-09T00:11:00+00:00,0.01
153339,12,2025-05-09T00:12:00+00:00,0.01
153339,13,2025-05-09T00:13:00+00:00,0.0
153339,14,2025-05-09T00:14:00+00:00,0.01
153339,15,2025-05-09T00:15:00+00:00,0.01
153339,16,2025-05-09T00:16:00+00:00,0.01
153339,17,2025-05-09T00:17:00+00:00,0.0
153339,18,2025-05-09T00:18:00+00:00,0.0
153339,19,2025-05-09T00:19:00+00:00,0.0
153339,20,2025-05-09T00:20:00+00:00,0.0
153339,21,2025-05-09T00:21:00+00:00,0.0
153339,22,2025-05-09T00:22:00+00:00,0.0
153339,23,2025-05-09T00:23:00+00:00,0.0
153339,24,2025-05-09T00:24:00+00:00,0.0
153339,25,2025-05-09T00:25:00+00:00,0.01
153339,26,2025-05-09T00:26:00+00:00,0.01
153339,27,2025-05-09T00:27:00+00:00,0.01
153339,28,2025-05-09T00:28:00+00:00,0.01
153339,29,2025-05-09T00:29:00+00:00,0.02
153339,30,2025-05-09T00:30:00+00:00,0.01
153339,31,2025-05-09T00:31:00+00:00,0.01
153339,32,2025-05-09T00:32:00+00:00,0.01
153339,33,2025-05-09T00:33:00+00:00,0.02
153339,34,2025-05-09T00:34:00+00:00,0.02
153339,35,2025-05-09T00:35:00+00:00,0.02
153339,36,2025-05-09T00:36:00+00:00,0.01
153339,37,2025-05-09T00:37:00+00:00,0.01
153339,38,2025-05-09T00:38:00+00:00,0.02
153339,39,2025-05-09T00:39:00+00:00,0.02
153339,40,2025-05-09T00:40:00+00:00,0.01
153339,41,2025-05-09T00:41:00+00:00,0.0
153339,42,2025-05-09T00:42:00+00:00,0.0
153339,43,2025-05-09T00:43:00+00:00,0.0
153339,44,2025-05-09T00:44:00+00:00,0.0
153339,45,2025-05-09T00:45:00+00:00,0.0
153339,46,2025-05-09T00:46:00+00:00,0.01
153339,47,2025-05-09T00:47:00+00:00,0.0
153339,48,2025-05-09T00:48:00+00:00,0.01
153339,49,2025-05-09T00:49:00+00:00,0.02
153339,50,2025-05-09T00:50:00+00:00,0.0
153339,51,2025-05-09T00:51:00+00:00,0.0
153339,52,2025-05-09T00:52:00+00:00,0.0
153339,53,2025-05-09T00:53:00+00:00,0.0
153339,54,2025-05-09T00:54:00+00:00,0.0
153339,55,2025-05-09T00:55:00+00:00,0.0
153339,56,2025-05-09T00:56:00+00:00,0.0
153339,57,2025-05-09T00:57:00+00:00,0.01
153339,58,2025-05-09T00:58:00+00:00,0.0
153339,59,2025-05-09T00:59:00+00:00,0.0
153339,60,2025-05-09T01:00:00+00:00,0.0
153339,61,2025-05-09T01:01:00+00:00,0.0
153339,62,2025-05-09T01:02:00+00:00,0.0
153339,63,2025-05-09T01:03:00+00:00,0.0
153339,64,2025-05-09T01:04:00+00:00,0.01
153339,65,2025-05-09T01:05:00+00:00,0.0
153339,66,2025-05-09T01:06:00+00:00,0.0
153339,67,2025-05-09T01:07:00+00:00,0.0
153339,68,2025-05-09T01:08:00+00:00,0.0
153339,69,2025-05-09T01:09:00+00:00,0.0
153339,70,2025-05-09T01:10:00+00:00,0.01
153339,71,2025-05-09T01:11:00+00:00,0.0
153339,72,2025-05-09T01:12:00+00:00,0.0
153339,73,2025-05-09T01:13:00+00:00,0.0
153339,74,2025-05-09T01:14:00+00:00,0.0
153339,75,2025-05-09T01:15:00+00:00,0.01
153339,76,2025-05-09T01:16:00+00:00,0.01
153339,77,2025-05-09T01:17:00+00:00,0.01
153339,78,2025-05-09T01:18:00+00:00,0.01
153339,79,2025-05-09T01:19:00+00:00,0.0
153339,80,2025-05-09T01:20:00+00:00,0.0
153339,81,2025-05-09T01:21:00+00:00,0.01
153339,82,2025-05-09T01:22:00+00:00,0.01
153339,83,2025-05-09T01:23:00+00:00,0.01
153339,84,2025-05-09T01:24:00+00:00,0.01
153339,85,2025-05-09T01:25:00+00:00,0.02
153339,86,2025-05-09T01:26:00+00:00,0.01
153339,87,2025-05-09T01:27:00+00:00,0.01
153339,88,2025-05-09T01:28:00+00:00,0.01
153339,89,2025-05-09T01:29:00+00:00,0.01
153339,90,2025-05-09T01:30:00+00:00,0.01
153339,91,2025-05-09T01:31:00+00:00,0.01
153339,92,2025-05-09T01:32:00+00:00,0.01
153339,93,2025-05-09T01:33:00+00:00,0.0
153339,94,2025-05-09T01:34:00+00:00,0.0
153339,95,2025-05-09T01:35:00+00:00,0.0
153339,96,2025-05-09T01:36:00+00:00,0.01
153339,97,2025-05-09T01:37:00+00:00,0.0
153339,98,2025-05-09T01:38:00+00:00,0.0
153339,99,2025-05-09T01:39:00+00:00,0.0
153339,100,2025-05-09T01:40:00+00:00,0.0
153339,101,2025-05-09T01:41:00+00:00,0.0
153339,102,2025-05-09T01:42:00+00:00,0.0
153339,103,2025-05-09T01:43:00+00:00,0.0
153339,104,2025-05-09T01:44:00+00:00,0.01
153339,105,2025-05-09T01:45:00+00:00,0.02
153339,106,2025-05-09T01:46:00+00:00,0.01
153339,107,2025-05-09T01:47:00+00:00,0.02
153339,108,2025-05-09T01:48:00+00:00,0.04
153339,109,2025-05-09T01:49:00+00:00,0.04
153339,110,2025-05-09T01:50:00+00:00,0.03
153339,111,2025-05-09T01:51:00+00:00,0.0
153339,112,2025-05-09T01:52:00+00:00,0.0
153339,113,2025-05-09T01:53:00+00:00,0.0
153339,114,2025-05-09T01:54:00+00:00,0.0
153339,115,2025-05-09T01:55:00+00:00,0.0
153339,116,2025-05-09T01:56:00+00:00,0.01
153339,117,2025-05-09T01:57:00+00:00,0.01
153339,118,2025-05-09T01:58:00+00:00,0.0
153339,119,2025-05-09T01:59:00+00:00,0.0
153339,120,2025-05-09T02:00:00+00:00,0.0
153339,121,2025-05-09T02:01:00+00:00,0.0
153339,122,2025-05-09T02:02:00+00:00,0.0
153339,123,2025-05-09T02:03:00+00:00,0.0
153339,124,2025-05-09T02:04:00+00:00,0.0
153339,125,2025-05-09T02:05:00+00:00,0.0
153339,126,2025-05-09T02:06:00+00:00,0.0
153339,127,2025-05-09T02:07:00+00:00,0.0
153339,128,2025-05-09T02:08:00+00:00,0.0
153339,129,2025-05-09T02:09:00+00:00,0.0
153339,130,2025-05-09T02:10:00+00:00,0.0
153339,131,2025-05-09T02:11:00+00:00,0.0
153339,132,2025-05-09T02:12:00+00:00,0.0
153339,133,2025-05-09T02:13:00+00:00,0.0
153339,134,2025-05-09T02:14:00+00:00,0.01
153339,135,2025-05-09T02:15:00+00:00,0.01
153339,136,2025-05-09T02:16:00+00:00,0.0
153339,137,2025-05-09T02:17:00+00:00,0.0
153339,138,2025-05-09T02:18:00+00:00,0.0
153339,139,2025-05-09T02:19:00+00:00,0.0
153339,140,2025-05-09T02:20:00+00:00,0.0
153339,141,2025-05-09T02:21:00+00:00,0.0
153339,142,2025-05-09T02:22:00+00:00,0.0
153339,143,2025-05-09T02:23:00+00:00,0.0
153339,144,2025-05-09T02:24:00+00:00,0.0
