pixel_index,value_index,timestamp,value
189197,0,2025-05-09T00:00:00+00:00,0.0
189197,1,2025-05-09T00:01:00+00:00,0.0
189197,2,2025-05-09T00:02:00+00:00,0.01
189197,3,2025-05-09T00:03:00+00:00,0.01
189197,4,2025-05-09T00:04:00+00:00,0.01
189197,5,2025-05-09T00:05:00+00:00,0.0
189197,6,2025-05-09T00:06:00+00:00,0.0
189197,7,2025-05-09T00:07:00+00:00,0.0
189197,8,2025-05-09T00:08:00+00:00,0.0
189197,9,2025-05-09T00:09:00+00:00,0.0
189197,10,2025-05-09T00:10:00+00:00,0.0
189197,11,2025-05-09T00:11:00+00:00,0.0
189197,12,2025-05-09T00:12:00+00:00,0.0
189197,13,2025-05-09T00:13:00+00:00,0.0
189197,14,2025-05-09T00:14:00+00:00,0.0
189197,15,2025-05-09T00:15:00+00:00,0.0
189197,16,2025-05-09T00:16:00+00:00,0.0
189197,17,2025-05-09T00:17:00+00:00,0.01
189197,18,2025-05-09T00:18:00+00:00,0.01
189197,19,2025-05-09T00:19:00+00:00,0.01
189197,20,2025-05-09T00:20:00+00:00,0.0
189197,21,2025-05-09T00:21:00+00:00,0.0
189197,22,2025-05-09T00:22:00+00:00,0.0
189197,23,2025-05-09T00:23:00+00:00,0.0
189197,24,2025-05-09T00:24:00+00:00,0.01
189197,25,2025-05-09T00:25:00+00:00,0.0
189197,26,2025-05-09T00:26:00+00:00,0.0
189197,27,2025-05-09T00:27:00+00:00,0.0
189197,28,2025-05-09T00:28:00+00:00,0.0
189197,29,2025-05-09T00:29:00+00:00,0.0
189197,30,2025-05-09T00:30:00+00:00,0.0
189197,31,2025-05-09T00:31:00+00:00,0.0
189197,32,2025-05-09T00:32:00+00:00,0.0
189197,33,2025-05-09T00:33:00+00:00,0.0
189197,34,2025-05-09T00:34:00+00:00,0.0
189197,35,2025-05-09T00:35:00+00:00,0.0
189197,36,2025-05-09T00:36:00+00:00,0.0
189197,37,2025-05-09T00:37:00+00:00,0.0
189197,38,2025-05-09T00:38:00+00:00,0.0
189197,39,2025-05-09T00:39:00+00:00,0.0
189197,40,2025-05-09T00:40:00+00:00,0.0
189197,41,2025-05-09T00:41:00+00:00,0.0
189197,42,2025-05-09T00:42:00+00:00,0.01
189197,43,2025-05-09T00:43:00+00:00,0.01
189197,44,2025-05-09T00:44:00+00:00,0.01
189197,45,2025-05-09T00:45:00+00:00,0.01
189197,46,2025-05-09T00:46:00+00:00,0.03
189197,47,2025-05-09T00:47:00+00:00,0.03
189197,48,2025-05-09T00:48:00+00:00,0.02
189197,49,2025-05-09T00:49:00+00:00,0.02
189197,50,2025-05-09T00:50:00+00:00,0.04
189197,51,2025-05-09T00:51:00+00:00,0.04
189197,52,2025-05-09T00:52:00+00:00,0.01
189197,53,2025-05-09T00:53:00+00:00,0.01
189197,54,2025-05-09T00:54:00+00:00,0.01
189197,55,2025-05-09T00:55:00+00:00,0.01
189197,56,2025-05-09T00:56:00+00:00,0.03
189197,57,2025-05-09T00:57:00+00:00,0.03
189197,58,2025-05-09T00:58:00+00:00,0.04
189197,59,2025-05-09T00:59:00+00:00,0.02
189197,60,2025-05-09T01:00:00+00:00,0.0
189197,61,2025-05-09T01:01:00+00:00,0.0
189197,62,2025-05-09T01:02:00+00:00,0.0
189197,63,2025-05-09T01:03:00+00:00,0.0
189197,64,2025-05-09T01:04:00+00:00,0.0
189197,65,2025-05-09T01:05:00+00:00,0.0
189197,66,2025-05-09T01:06:00+00:00,0.0
189197,67,2025-05-09T01:07:00+00:00,0.01
189197,68,2025-05-09T01:08:00+00:00,0.0
189197,69,2025-05-09T01:09:00+00:00,0.0
189197,70,2025-05-09T01:10:00+00:00,0.0
189197,71,2025-05-09T01:11:00+00:00,0.0
189197,72,2025-05-09T01:12:00+00:00,0.0
189197,73,2025-05-09T01:13:00+00:00,0.0
189197,74,2025-05-09T01:14:00+00:00,0.0
189197,75,2025-05-09T01:15:00+00:00,0.0
189197,76,2025-05-09T01:16:00+00:00,0.0
189197,77,2025-05-09T01:17:00+00:00,0.0
189197,78,2025-05-09T01:18:00+00:00,0.0
189197,79,2025-05-09T01:19:00+00:00,0.0
189197,80,2025-05-09T01:20:00+00:00,0.0
189197,81,2025-05-09T01:21:00+00:00,0.0
189197,82,2025-05-09T01:22:00+00:00,0.01
189197,83,2025-05-09T01:23:00+00:00,0.01
189197,84,2025-05-09T01:24:00+00:00,0.01
189197,85,2025-05-09T01:25:00+00:00,0.0
189197,86,2025-05-09T01:26:00+00:00,0.0
189197,87,2025-05-09T01:27:00+00:00,0.01
189197,88,2025-05-09T01:28:00+00:00,0.0
189197,89,2025-05-09T01:29:00+00:00,0.0
189197,90,2025-05-09T01:30:00+00:00,0.01
189197,91,2025-05-09T01:31:00+00:00,0.01
189197,92,2025-05-09T01:32:00+00:00,0.01
189197,93,2025-05-09T01:33:00+00:00,0.01
189197,94,2025-05-09T01:34:00+00:00,0.01
189197,95,2025-05-09T01:35:00+00:00,0.0
189197,96,2025-05-09T01:36:00+00:00,0.0
189197,97,2025-05-09T01:37:00+00:00,0.0
189197,98,2025-05-09T01:38:00+00:00,0.0
189197,99,2025-05-09T01:39:00+00:00,0.0
189197,100,2025-05-09T01:40:00+00:00,0.0
189197,101,2025-05-09T01:41:00+00:00,0.0
189197,102,2025-05-09T01:42:00+00:00,0.0
189197,103,2025-05-09T01:43:00+00:00,0.0
189197,104,2025-05-09T01:44:00+00:00,0.0
189197,105,2025-05-09T01:45:00+00:00,0.0
189197,106,2025-05-09T01:46:00+00:00,0.0
189197,107,2025-05-09T01:47:00+00:00,0.0
189197,108,2025-05-09T01:48:00+00:00,0.01
189197,109,2025-05-09T01:49:00+00:00,0.01
189197,110,2025-05-09T01:50:00+00:00,0.02
189197,111,2025-05-09T01:51:00+00:00,0.03
189197,112,2025-05-09T01:52:00+00:00,0.03
189197,113,2025-05-09T01:53:00+00:00,0.04
189197,114,2025-05-09T01:54:00+00:00,0.04
189197,115,2025-05-09T01:55:00+00:00,0.02
189197,116,2025-05-09T01:56:00+00:00,0.02
189197,117,2025-05-09T01:57:00+00:00,0.02
189197,118,2025-05-09T01:58:00+00:00,0.02
189197,119,2025-05-09T01:59:00+00:00,0.02
189197,120,2025-05-09T02:00:00+00:00,0.04
189197,121,2025-05-09T02:01:00+00:00,0.07
189197,122,2025-05-09T02:02:00+00:00,0.06
189197,123,2025-05-09T02:03:00+00:00,0.07
189197,124,2025-05-09T02:04:00+00:00,0.02
189197,125,2025-05-09T02:05:00+00:00,0.01
189197,126,2025-05-09T02:06:00+00:00,0.02
189197,127,2025-05-09T02:07:00+00:00,0.02
189197,128,2025-05-09T02:08:00+00:00,0.01
189197,129,2025-05-09T02:09:00+00:00,0.01
189197,130,2025-05-09T02:10:00+00:00,0.01
189197,131,2025-05-09T02:11:00+00:00,0.02
189197,132,2025-05-09T02:12:00+00:00,0.03
189197,133,2025-05-09T02:13:00+00:00,0.04
189197,134,2025-05-09T02:14:00+00:00,0.04
189197,135,2025-05-09T02:15:00+00:00,0.06
189197,136,2025-05-09T02:16:00+00:00,0.08
189197,137,2025-05-09T02:17:00+00:00,0.08
189197,138,2025-05-09T02:18:00+00:00,0.089999996
189197,139,2025-05-09T02:19:00+00:00,0.089999996
189197,140,2025-05-09T02:20:00+00:00,0.089999996
189197,141,2025-05-09T02:21:00+00:00,0.11
189197,142,2025-05-09T02:22:00+00:00,0.13
189197,143,2025-05-09T02:23:00+00:00,0.11
189197,144,2025-05-09T02:24:00+00:00,0.01
189197,145,2025-05-09T02:25:00+00:00,0.01
189197,146,2025-05-09T02:26:00+00:00,0.01
189197,147,2025-05-09T02:27:00+00:00,0.02
189197,148,2025-05-09T02:28:00+00:00,0.02
189197,149,2025-05-09T02:29:00+00:00,0.03
189197,150,2025-05-09T02:30:00+00:00,0.04
189197,151,2025-05-09T02:31:00+00:00,0.04
189197,152,2025-05-09T02:32:00+00:00,0.06
189197,153,2025-05-09T02:33:00+00:00,0.13
189197,154,2025-05-09T02:34:00+00:00,0.24
189197,155,2025-05-09T02:35:00+00:00,0.28
189197,156,2025-05-09T02:36:00+00:00,0.34
189197,157,2025-05-09T02:37:00+00:00,0.17
189197,158,2025-05-09T02:38:00+00:00,0.03
189197,159,2025-05-09T02:39:00+00:00,0.049999997
189197,160,2025-05-09T02:40:00+00:00,0.08
189197,161,2025-05-09T02:41:00+00:00,0.07
189197,162,2025-05-09T02:42:00+00:00,0.06
189197,163,2025-05-09T02:43:00+00:00,0.06
189197,164,2025-05-09T02:44:00+00:00,0.06
189197,165,2025-05-09T02:45:00+00:00,0.04
189197,166,2025-05-09T02:46:00+00:00,0.02
189197,167,2025-05-09T02:47:00+00:00,0.01
189197,168,2025-05-09T02:48:00+00:00,0.0
189197,169,2025-05-09T02:49:00+00:00,0.0
189197,170,2025-05-09T02:50:00+00:00,0.0
189197,171,2025-05-09T02:51:00+00:00,0.0
189197,172,2025-05-09T02:52:00+00:00,0.0
189197,173,2025-05-09T02:53:00+00:00,0.0
189197,174,2025-05-09T02:54:00+00:00,0.0
189197,175,2025-05-09T02:55:00+00:00,0.0
189197,176,2025-05-09T02:56:00+00:00,0.0
189197,177,2025-05-09T02:57:00+00:00,0.0
189197,178,2025-05-09T02:58:00+00:00,0.0
189197,179,2025-05-09T02:59:00+00:00,0.0
189197,180,2025-05-09T03:00:00+00:00,0.0
189197,181,2025-05-09T03:01:00+00:00,0.0
189197,182,2025-05-09T03:02:00+00:00,0.0
189197,183,2025-05-09T03:03:00+00:00,0.0
189197,184,2025-05-09T03:04:00+00:00,0.0
189197,185,2025-05-09T03:05:00+00:00,0.0
189197,186,2025-05-09T03:06:00+00:00,0.0
189197,187,2025-05-09T03:07:00+00:00,0.0
189197,188,2025-05-09T03:08:00+00:00,0.0
189197,189,2025-05-09T03:09:00+00:00,0.0
189197,190,2025-05-09T03:10:00+00:00,0.0
189197,191,2025-05-09T03:11:00+00:00,0.0
189197,192,2025-05-09T03:12:00+00:00,0.0
189197,193,2025-05-09T03:13:00+00:00,0.0
189197,194,2025-05-09T03:14:00+00:00,0.0
189197,195,2025-05-09T03:15:00+00:00,0.0
189197,196,2025-05-09T03:16:00+00:00,0.0
189197,197,2025-05-09T03:17:00+00:00,0.0
189197,198,2025-05-09T03:18:00+00:00,0.0
189197,199,2025-05-09T03:19:00+00:00,0.0
189197,200,2025-05-09T03:20:00+00:00,0.0
189197,201,2025-05-09T03:21:00+00:00,0.0
189197,202,2025-05-09T03:22:00+00:00,0.0
189197,203,2025-05-09T03:23:00+00:00,0.0
189197,204,2025-05-09T03:24:00+00:00,0.0
189197,205,2025-05-09T03:25:00+00:00,0.0
189197,206,2025-05-09T03:26:00+00:00,0.0
189197,207,2025-05-09T03:27:00+00:00,0.0
189197,208,2025-05-09T03:28:00+00:00,0.0
189197,209,2025-05-09T03:29:00+00:00,0.0
189197,210,2025-05-09T03:30:00+00:00,0.0
189197,211,2025-05-09T03:31:00+00:00,0.0
189197,212,2025-05-09T03:32:00+00:00,0.0
189197,213,2025-05-09T03:33:00+00:00,0.0
189197,214,2025-05-09T03:34:00+00:00,0.0
189197,215,2025-05-09T03:35:00+00:00,0.0
189197,216,2025-05-09T03:36:00+00:00,0.0
189197,217,2025-05-09T03:37:00+00:00,0.0
189197,218,2025-05-09T03:38:00+00:00,0.0
189197,219,2025-05-09T03:39:00+00:00,0.0
189197,220,2025-05-09T03:40:00+00:00,0.0
189197,221,2025-05-09T03:41:00+00:00,0.0
189197,222,2025-05-09T03:42:00+00:00,0.0
189197,223,2025-05-09T03:43:00+00:00,0.0
189197,224,2025-05-09T03:44:00+00:00,0.0
189197,225,2025-05-09T03:45:00+00:00,0.0
189197,226,2025-05-09T03:46:00+00:00,0.0
189197,227,2025-05-09T03:47:00+00:00,0.0
189197,228,2025-05-09T03:48:00+00:00,0.0
189197,229,2025-05-09T03:49:00+00:00,0.0
189197,230,2025-05-09T03:50:00+00:00,0.0
189197,231,2025-05-09T03:51:00+00:00,0.0
189197,232,2025-05-09T03:52:00+00:00,0.0
189197,233,2025-05-09T03:53:00+00:00,0.0
189197,234,2025-05-09T03:54:00+00:00,0.0
189197,235,2025-05-09T03:55:00+00:00,0.0
189197,236,2025-05-09T03:56:00+00:00,0.0
189197,237,2025-05-09T03:57:00+00:00,0.0
189197,238,2025-05-09T03:58:00+00:00,0.0
189197,239,2025-05-09T03:59:00+00:00,0.0
189197,240,2025-05-09T04:00:00+00:00,0.0
189197,241,2025-05-09T04:01:00+00:00,0.0
189197,242,2025-05-09T04:02:00+00:00,0.0
189197,243,2025-05-09T04:03:00+00:00,0.0
189197,244,2025-05-09T04:04:00+00:00,0.0
189197,245,2025-05-09T04:05:00+00:00,0.0
189197,246,2025-05-09T04:06:00+00:00,0.0
189197,247,2025-05-09T04:07:00+00:00,0.0
189197,248,2025-05-09T04:08:00+00:00,0.0
189197,249,2025-05-09T04:09:00+00:00,0.0
189197,250,2025-05-09T04:10:00+00:00,0.0
189197,251,2025-05-09T04:11:00+00:00,0.0
189197,252,2025-05-09T04:12:00+00:00,0.0
189197,253,2025-05-09T04:13:00+00:00,0.0
189197,254,2025-05-09T04:14:00+00:00,0.0
189197,255,2025-05-09T04:15:00+00:00,0.0
189197,256,2025-05-09T04:16:00+00:00,0.0
189197,257,2025-05-09T04:17:00+00:00,0.01
189197,258,2025-05-09T04:18:00+00:00,0.02
189197,259,2025-05-09T04:19:00+00:00,0.02
189197,260,2025-05-09T04:20:00+00:00,0.02
