pixel_index,value_index,timestamp,value
171779,0,2025-05-09T00:00:00+00:00,0.0
171779,1,2025-05-09T00:01:00+00:00,0.0
171779,2,2025-05-09T00:02:00+00:00,0.0
171779,3,2025-05-09T00:03:00+00:00,0.0
171779,4,2025-05-09T00:04:00+00:00,0.0
171779,5,2025-05-09T00:05:00+00:00,0.0
171779,6,2025-05-09T00:06:00+00:00,0.0
171779,7,2025-05-09T00:07:00+00:00,0.0
171779,8,2025-05-09T00:08:00+00:00,0.0
171779,9,2025-05-09T00:09:00+00:00,0.0
171779,10,2025-05-09T00:10:00+00:00,0.0
171779,11,2025-05-09T00:11:00+00:00,0.0
171779,12,2025-05-09T00:12:00+00:00,0.0
171779,13,2025-05-09T00:13:00+00:00,0.0
171779,14,2025-05-09T00:14:00+00:00,0.0
171779,15,2025-05-09T00:15:00+00:00,0.0
171779,16,2025-05-09T00:16:00+00:00,0.0
171779,17,2025-05-09T00:17:00+00:00,0.0
171779,18,2025-05-09T00:18:00+00:00,0.0
171779,19,2025-05-09T00:19:00+00:00,0.0
171779,20,2025-05-09T00:20:00+00:00,0.0
171779,21,2025-05-09T00:21:00+00:00,0.0
171779,22,2025-05-09T00:22:00+00:00,0.0
171779,23,2025-05-09T00:23:00+00:00,0.01
171779,24,2025-05-09T00:24:00+00:00,0.01
171779,25,2025-05-09T00:25:00+00:00,0.01
171779,26,2025-05-09T00:26:00+00:00,0.01
171779,27,2025-05-09T00:27:00+00:00,0.01
171779,28,2025-05-09T00:28:00+00:00,0.0
171779,29,2025-05-09T00:29:00+00:00,0.0
171779,30,2025-05-09T00:30:00+00:00,0.01
171779,31,2025-05-09T00:31:00+00:00,0.01
171779,32,2025-05-09T00:32:00+00:00,0.01
171779,33,2025-05-09T00:33:00+00:00,0.01
171779,34,2025-05-09T00:34:00+00:00,0.01
171779,35,2025-05-09T00:35:00+00:00,0.01
171779,36,2025-05-09T00:36:00+00:00,0.0
171779,37,2025-05-09T00:37:00+00:00,0.0
171779,38,2025-05-09T00:38:00+00:00,0.0
171779,39,2025-05-09T00:39:00+00:00,0.0
171779,40,2025-05-09T00:40:00+00:00,0.01
171779,41,2025-05-09T00:41:00+00:00,0.01
171779,42,2025-05-09T00:42:00+00:00,0.03
171779,43,2025-05-09T00:43:00+00:00,0.02
171779,44,2025-05-09T00:44:00+00:00,0.02
171779,45,2025-05-09T00:45:00+00:00,0.01
171779,46,2025-05-09T00:46:00+00:00,0.0
171779,47,2025-05-09T00:47:00+00:00,0.0
171779,48,2025-05-09T00:48:00+00:00,0.01
171779,49,2025-05-09T00:49:00+00:00,0.02
171779,50,2025-05-09T00:50:00+00:00,0.02
171779,51,2025-05-09T00:51:00+00:00,0.02
171779,52,2025-05-09T00:52:00+00:00,0.01
171779,53,2025-05-09T00:53:00+00:00,0.02
171779,54,2025-05-09T00:54:00+00:00,0.01
171779,55,2025-05-09T00:55:00+00:00,0.02
171779,56,2025-05-09T00:56:00+00:00,0.02
171779,57,2025-05-09T00:57:00+00:00,0.01
171779,58,2025-05-09T00:58:00+00:00,0.01
171779,59,2025-05-09T00:59:00+00:00,0.02
171779,60,2025-05-09T01:00:00+00:00,0.03
171779,61,2025-05-09T01:01:00+00:00,0.04
171779,62,2025-05-09T01:02:00+00:00,0.02
171779,63,2025-05-09T01:03:00+00:00,0.03
171779,64,2025-05-09T01:04:00+00:00,0.06
171779,65,2025-05-09T01:05:00+00:00,0.06
171779,66,2025-05-09T01:06:00+00:00,0.099999994
171779,67,2025-05-09T01:07:00+00:00,0.07
171779,68,2025-05-09T01:08:00+00:00,0.03
171779,69,2025-05-09T01:09:00+00:00,0.08
171779,70,2025-05-09T01:10:00+00:00,0.07
171779,71,2025-05-09T01:11:00+00:00,0.06
171779,72,2025-05-09T01:12:00+00:00,0.16
171779,73,2025-05-09T01:13:00+00:00,0.17
171779,74,2025-05-09T01:14:00+00:00,0.14
171779,75,2025-05-09T01:15:00+00:00,0.08
171779,76,2025-05-09T01:16:00+00:00,0.049999997
171779,77,2025-05-09T01:17:00+00:00,0.099999994
171779,78,2025-05-09T01:18:00+00:00,0.089999996
171779,79,2025-05-09T01:19:00+00:00,0.07
171779,80,2025-05-09T01:20:00+00:00,0.04
171779,81,2025-05-09T01:21:00+00:00,0.01
171779,82,2025-05-09T01:22:00+00:00,0.01
171779,83,2025-05-09T01:23:00+00:00,0.01
171779,84,2025-05-09T01:24:00+00:00,0.01
171779,85,2025-05-09T01:25:00+00:00,0.0
171779,86,2025-05-09T01:26:00+00:00,0.0
171779,87,2025-05-09T01:27:00+00:00,0.01
171779,88,2025-05-09T01:28:00+00:00,0.01
171779,89,2025-05-09T01:29:00+00:00,0.0
171779,90,2025-05-09T01:30:00+00:00,0.0
171779,91,2025-05-09T01:31:00+00:00,0.0
171779,92,2025-05-09T01:32:00+00:00,0.0
171779,93,2025-05-09T01:33:00+00:00,0.0
171779,94,2025-05-09T01:34:00+00:00,0.01
171779,95,2025-05-09T01:35:00+00:00,0.01
171779,96,2025-05-09T01:36:00+00:00,0.0
171779,97,2025-05-09T01:37:00+00:00,0.0
171779,98,2025-05-09T01:38:00+00:00,0.0
171779,99,2025-05-09T01:39:00+00:00,0.0
171779,100,2025-05-09T01:40:00+00:00,0.0
171779,101,2025-05-09T01:41:00+00:00,0.01
171779,102,2025-05-09T01:42:00+00:00,0.01
171779,103,2025-05-09T01:43:00+00:00,0.02
171779,104,2025-05-09T01:44:00+00:00,0.03
171779,105,2025-05-09T01:45:00+00:00,0.04
171779,106,2025-05-09T01:46:00+00:00,0.02
171779,107,2025-05-09T01:47:00+00:00,0.01
171779,108,2025-05-09T01:48:00+00:00,0.0
171779,109,2025-05-09T01:49:00+00:00,0.0
171779,110,2025-05-09T01:50:00+00:00,0.0
171779,111,2025-05-09T01:51:00+00:00,0.0
171779,112,2025-05-09T01:52:00+00:00,0.0
171779,113,2025-05-09T01:53:00+00:00,0.0
171779,114,2025-05-09T01:54:00+00:00,0.0
171779,115,2025-05-09T01:55:00+00:00,0.0
171779,116,2025-05-09T01:56:00+00:00,0.0
171779,117,2025-05-09T01:57:00+00:00,0.01
171779,118,2025-05-09T01:58:00+00:00,0.02
171779,119,2025-05-09T01:59:00+00:00,0.02
171779,120,2025-05-09T02:00:00+00:00,0.01
171779,121,2025-05-09T02:01:00+00:00,0.02
171779,122,2025-05-09T02:02:00+00:00,0.04
171779,123,2025-05-09T02:03:00+00:00,0.06
171779,124,2025-05-09T02:04:00+00:00,0.07
171779,125,2025-05-09T02:05:00+00:00,0.04
171779,126,2025-05-09T02:06:00+00:00,0.04
171779,127,2025-05-09T02:07:00+00:00,0.01
171779,128,2025-05-09T02:08:00+00:00,0.02
171779,129,2025-05-09T02:09:00+00:00,0.01
171779,130,2025-05-09T02:10:00+00:00,0.01
171779,131,2025-05-09T02:11:00+00:00,0.0
171779,132,2025-05-09T02:12:00+00:00,0.0
171779,133,2025-05-09T02:13:00+00:00,0.0
171779,134,2025-05-09T02:14:00+00:00,0.0
171779,135,2025-05-09T02:15:00+00:00,0.01
171779,136,2025-05-09T02:16:00+00:00,0.0
171779,137,2025-05-09T02:17:00+00:00,0.01
171779,138,2025-05-09T02:18:00+00:00,0.01
171779,139,2025-05-09T02:19:00+00:00,0.02
171779,140,2025-05-09T02:20:00+00:00,0.03
171779,141,2025-05-09T02:21:00+00:00,0.0
171779,142,2025-05-09T02:22:00+00:00,0.0
171779,143,2025-05-09T02:23:00+00:00,0.01
171779,144,2025-05-09T02:24:00+00:00,0.0
171779,145,2025-05-09T02:25:00+00:00,0.01
171779,146,2025-05-09T02:26:00+00:00,0.01
171779,147,2025-05-09T02:27:00+00:00,0.01
171779,148,2025-05-09T02:28:00+00:00,0.01
171779,149,2025-05-09T02:29:00+00:00,0.0
171779,150,2025-05-09T02:30:00+00:00,0.0
171779,151,2025-05-09T02:31:00+00:00,0.0
171779,152,2025-05-09T02:32:00+00:00,0.0
171779,153,2025-05-09T02:33:00+00:00,0.0
171779,154,2025-05-09T02:34:00+00:00,0.0
171779,155,2025-05-09T02:35:00+00:00,0.0
171779,156,2025-05-09T02:36:00+00:00,0.0
171779,157,2025-05-09T02:37:00+00:00,0.0
171779,158,2025-05-09T02:38:00+00:00,0.0
171779,159,2025-05-09T02:39:00+00:00,0.0
171779,160,2025-05-09T02:40:00+00:00,0.0
171779,161,2025-05-09T02:41:00+00:00,0.0
171779,162,2025-05-09T02:42:00+00:00,0.0
171779,163,2025-05-09T02:43:00+00:00,0.0
171779,164,2025-05-09T02:44:00+00:00,0.0
171779,165,2025-05-09T02:45:00+00:00,0.0
171779,166,2025-05-09T02:46:00+00:00,0.0
171779,167,2025-05-09T02:47:00+00:00,0.01
171779,168,2025-05-09T02:48:00+00:00,0.01
171779,169,2025-05-09T02:49:00+00:00,0.01
171779,170,2025-05-09T02:50:00+00:00,0.0
171779,171,2025-05-09T02:51:00+00:00,0.0
171779,172,2025-05-09T02:52:00+00:00,0.0
171779,173,2025-05-09T02:53:00+00:00,0.0
171779,174,2025-05-09T02:54:00+00:00,0.0
171779,175,2025-05-09T02:55:00+00:00,0.0
171779,176,2025-05-09T02:56:00+00:00,0.0
171779,177,2025-05-09T02:57:00+00:00,0.0
171779,178,2025-05-09T02:58:00+00:00,0.0
171779,179,2025-05-09T02:59:00+00:00,0.0
171779,180,2025-05-09T03:00:00+00:00,0.0
171779,181,2025-05-09T03:01:00+00:00,0.0
171779,182,2025-05-09T03:02:00+00:00,0.0
171779,183,2025-05-09T03:03:00+00:00,0.0
171779,184,2025-05-09T03:04:00+00:00,0.0
