pixel_index,value_index,timestamp,value
158973,0,2025-05-09T00:00:00+00:00,0.0
158973,1,2025-05-09T00:01:00+00:00,0.0
158973,2,2025-05-09T00:02:00+00:00,0.0
158973,3,2025-05-09T00:03:00+00:00,0.01
158973,4,2025-05-09T00:04:00+00:00,0.01
158973,5,2025-05-09T00:05:00+00:00,0.01
158973,6,2025-05-09T00:06:00+00:00,0.0
158973,7,2025-05-09T00:07:00+00:00,0.0
158973,8,2025-05-09T00:08:00+00:00,0.0
158973,9,2025-05-09T00:09:00+00:00,0.01
158973,10,2025-05-09T00:10:00+00:00,0.01
158973,11,2025-05-09T00:11:00+00:00,0.01
158973,12,2025-05-09T00:12:00+00:00,0.01
158973,13,2025-05-09T00:13:00+00:00,0.01
158973,14,2025-05-09T00:14:00+00:00,0.0
158973,15,2025-05-09T00:15:00+00:00,0.01
158973,16,2025-05-09T00:16:00+00:00,0.0
158973,17,2025-05-09T00:17:00+00:00,0.0
158973,18,2025-05-09T00:18:00+00:00,0.0
158973,19,2025-05-09T00:19:00+00:00,0.0
158973,20,2025-05-09T00:20:00+00:00,0.0
158973,21,2025-05-09T00:21:00+00:00,0.0
158973,22,2025-05-09T00:22:00+00:00,0.0
158973,23,2025-05-09T00:23:00+00:00,0.0
158973,24,2025-05-09T00:24:00+00:00,0.0
158973,25,2025-05-09T00:25:00+00:00,0.0
158973,26,2025-05-09T00:26:00+00:00,0.0
158973,27,2025-05-09T00:27:00+00:00,0.0
158973,28,2025-05-09T00:28:00+00:00,0.0
158973,29,2025-05-09T00:29:00+00:00,0.0
158973,30,2025-05-09T00:30:00+00:00,0.0
158973,31,2025-05-09T00:31:00+00:00,0.0
158973,32,2025-05-09T00:32:00+00:00,0.01
158973,33,2025-05-09T00:33:00+00:00,0.01
158973,34,2025-05-09T00:34:00+00:00,0.01
158973,35,2025-05-09T00:35:00+00:00,0.01
158973,36,2025-05-09T00:36:00+00:00,0.01
158973,37,2025-05-09T00:37:00+00:00,0.02
158973,38,2025-05-09T00:38:00+00:00,0.03
158973,39,2025-05-09T00:39:00+00:00,0.049999997
158973,40,2025-05-09T00:40:00+00:00,0.02
158973,41,2025-05-09T00:41:00+00:00,0.0
158973,42,2025-05-09T00:42:00+00:00,0.01
158973,43,2025-05-09T00:43:00+00:00,0.01
158973,44,2025-05-09T00:44:00+00:00,0.01
158973,45,2025-05-09T00:45:00+00:00,0.0
158973,46,2025-05-09T00:46:00+00:00,0.0
158973,47,2025-05-09T00:47:00+00:00,0.0
158973,48,2025-05-09T00:48:00+00:00,0.0
158973,49,2025-05-09T00:49:00+00:00,0.0
158973,50,2025-05-09T00:50:00+00:00,0.0
