pixel_index,value_index,timestamp,value
193310,0,2025-05-09T00:00:00+00:00,0.0
193310,1,2025-05-09T00:01:00+00:00,0.0
193310,2,2025-05-09T00:02:00+00:00,0.01
193310,3,2025-05-09T00:03:00+00:00,0.0
193310,4,2025-05-09T00:04:00+00:00,0.0
193310,5,2025-05-09T00:05:00+00:00,0.0
193310,6,2025-05-09T00:06:00+00:00,0.0
193310,7,2025-05-09T00:07:00+00:00,0.0
193310,8,2025-05-09T00:08:00+00:00,0.0
193310,9,2025-05-09T00:09:00+00:00,0.0
193310,10,2025-05-09T00:10:00+00:00,0.0
193310,11,2025-05-09T00:11:00+00:00,0.0
193310,12,2025-05-09T00:12:00+00:00,0.0
193310,13,2025-05-09T00:13:00+00:00,0.0
193310,14,2025-05-09T00:14:00+00:00,0.0
193310,15,2025-05-09T00:15:00+00:00,0.0
193310,16,2025-05-09T00:16:00+00:00,0.0
193310,17,2025-05-09T00:17:00+00:00,0.0
193310,18,2025-05-09T00:18:00+00:00,0.0
193310,19,2025-05-09T00:19:00+00:00,0.0
193310,20,2025-05-09T00:20:00+00:00,0.0
193310,21,2025-05-09T00:21:00+00:00,0.0
193310,22,2025-05-09T00:22:00+00:00,0.0
193310,23,2025-05-09T00:23:00+00:00,0.0
193310,24,2025-05-09T00:24:00+00:00,0.0
193310,25,2025-05-09T00:25:00+00:00,0.01
193310,26,2025-05-09T00:26:00+00:00,0.01
193310,27,2025-05-09T00:27:00+00:00,0.01
193310,28,2025-05-09T00:28:00+00:00,0.02
193310,29,2025-05-09T00:29:00+00:00,0.02
193310,30,2025-05-09T00:30:00+00:00,0.049999997
193310,31,2025-05-09T00:31:00+00:00,0.03
193310,32,2025-05-09T00:32:00+00:00,0.01
193310,33,2025-05-09T00:33:00+00:00,0.0
193310,34,2025-05-09T00:34:00+00:00,0.01
193310,35,2025-05-09T00:35:00+00:00,0.01
193310,36,2025-05-09T00:36:00+00:00,0.01
193310,37,2025-05-09T00:37:00+00:00,0.02
193310,38,2025-05-09T00:38:00+00:00,0.049999997
193310,39,2025-05-09T00:39:00+00:00,0.02
193310,40,2025-05-09T00:40:00+00:00,0.01
193310,41,2025-05-09T00:41:00+00:00,0.01
193310,42,2025-05-09T00:42:00+00:00,0.01
193310,43,2025-05-09T00:43:00+00:00,0.01
193310,44,2025-05-09T00:44:00+00:00,0.01
193310,45,2025-05-09T00:45:00+00:00,0.01
193310,46,2025-05-09T00:46:00+00:00,0.01
193310,47,2025-05-09T00:47:00+00:00,0.01
193310,48,2025-05-09T00:48:00+00:00,0.01
193310,49,2025-05-09T00:49:00+00:00,0.01
193310,50,2025-05-09T00:50:00+00:00,0.01
193310,51,2025-05-09T00:51:00+00:00,0.01
193310,52,2025-05-09T00:52:00+00:00,0.01
193310,53,2025-05-09T00:53:00+00:00,0.01
193310,54,2025-05-09T00:54:00+00:00,0.02
193310,55,2025-05-09T00:55:00+00:00,0.02
193310,56,2025-05-09T00:56:00+00:00,0.02
193310,57,2025-05-09T00:57:00+00:00,0.03
193310,58,2025-05-09T00:58:00+00:00,0.03
193310,59,2025-05-09T00:59:00+00:00,0.04
193310,60,2025-05-09T01:00:00+00:00,0.06
193310,61,2025-05-09T01:01:00+00:00,0.06
193310,62,2025-05-09T01:02:00+00:00,0.06
193310,63,2025-05-09T01:03:00+00:00,0.06
193310,64,2025-05-09T01:04:00+00:00,0.099999994
193310,65,2025-05-09T01:05:00+00:00,0.13
193310,66,2025-05-09T01:06:00+00:00,0.14
193310,67,2025-05-09T01:07:00+00:00,0.13
193310,68,2025-05-09T01:08:00+00:00,0.17
193310,69,2025-05-09T01:09:00+00:00,0.26
193310,70,2025-05-09T01:10:00+00:00,0.26999998
193310,71,2025-05-09T01:11:00+00:00,0.19999999
193310,72,2025-05-09T01:12:00+00:00,0.099999994
193310,73,2025-05-09T01:13:00+00:00,0.049999997
193310,74,2025-05-09T01:14:00+00:00,0.049999997
193310,75,2025-05-09T01:15:00+00:00,0.099999994
193310,76,2025-05-09T01:16:00+00:00,0.089999996
193310,77,2025-05-09T01:17:00+00:00,0.03
193310,78,2025-05-09T01:18:00+00:00,0.01
193310,79,2025-05-09T01:19:00+00:00,0.01
193310,80,2025-05-09T01:20:00+00:00,0.0
193310,81,2025-05-09T01:21:00+00:00,0.0
193310,82,2025-05-09T01:22:00+00:00,0.0
193310,83,2025-05-09T01:23:00+00:00,0.0
193310,84,2025-05-09T01:24:00+00:00,0.0
193310,85,2025-05-09T01:25:00+00:00,0.0
193310,86,2025-05-09T01:26:00+00:00,0.0
