pixel_index,value_index,timestamp,value
177397,0,2025-05-09T00:00:00+00:00,0.0
177397,1,2025-05-09T00:01:00+00:00,0.0
177397,2,2025-05-09T00:02:00+00:00,0.0
177397,3,2025-05-09T00:03:00+00:00,0.0
177397,4,2025-05-09T00:04:00+00:00,0.0
177397,5,2025-05-09T00:05:00+00:00,0.0
177397,6,2025-05-09T00:06:00+00:00,0.0
177397,7,2025-05-09T00:07:00+00:00,0.0
177397,8,2025-05-09T00:08:00+00:00,0.0
177397,9,2025-05-09T00:09:00+00:00,0.0
177397,10,2025-05-09T00:10:00+00:00,0.0
177397,11,2025-05-09T00:11:00+00:00,0.0
177397,12,2025-05-09T00:12:00+00:00,0.0
177397,13,2025-05-09T00:13:00+00:00,0.0
177397,14,2025-05-09T00:14:00+00:00,0.0
177397,15,2025-05-09T00:15:00+00:00,0.0
177397,16,2025-05-09T00:16:00+00:00,0.01
177397,17,2025-05-09T00:17:00+00:00,0.0
177397,18,2025-05-09T00:18:00+00:00,0.0
177397,19,2025-05-09T00:19:00+00:00,0.01
177397,20,2025-05-09T00:20:00+00:00,0.0
177397,21,2025-05-09T00:21:00+00:00,0.0
177397,22,2025-05-09T00:22:00+00:00,0.0
177397,23,2025-05-09T00:23:00+00:00,0.0
177397,24,2025-05-09T00:24:00+00:00,0.0
177397,25,2025-05-09T00:25:00+00:00,0.01
177397,26,2025-05-09T00:26:00+00:00,0.01
177397,27,2025-05-09T00:27:00+00:00,0.01
177397,28,2025-05-09T00:28:00+00:00,0.01
177397,29,2025-05-09T00:29:00+00:00,0.01
177397,30,2025-05-09T00:30:00+00:00,0.01
177397,31,2025-05-09T00:31:00+00:00,0.01
177397,32,2025-05-09T00:32:00+00:00,0.02
177397,33,2025-05-09T00:33:00+00:00,0.02
177397,34,2025-05-09T00:34:00+00:00,0.02
177397,35,2025-05-09T00:35:00+00:00,0.01
177397,36,2025-05-09T00:36:00+00:00,0.01
177397,37,2025-05-09T00:37:00+00:00,0.01
177397,38,2025-05-09T00:38:00+00:00,0.01
177397,39,2025-05-09T00:39:00+00:00,0.01
177397,40,2025-05-09T00:40:00+00:00,0.02
177397,41,2025-05-09T00:41:00+00:00,0.01
177397,42,2025-05-09T00:42:00+00:00,0.02
177397,43,2025-05-09T00:43:00+00:00,0.02
177397,44,2025-05-09T00:44:00+00:00,0.04
177397,45,2025-05-09T00:45:00+00:00,0.03
177397,46,2025-05-09T00:46:00+00:00,0.01
177397,47,2025-05-09T00:47:00+00:00,0.01
177397,48,2025-05-09T00:48:00+00:00,0.01
177397,49,2025-05-09T00:49:00+00:00,0.01
177397,50,2025-05-09T00:50:00+00:00,0.01
177397,51,2025-05-09T00:51:00+00:00,0.0
177397,52,2025-05-09T00:52:00+00:00,0.0
177397,53,2025-05-09T00:53:00+00:00,0.0
177397,54,2025-05-09T00:54:00+00:00,0.0
177397,55,2025-05-09T00:55:00+00:00,0.0
177397,56,2025-05-09T00:56:00+00:00,0.0
177397,57,2025-05-09T00:57:00+00:00,0.0
177397,58,2025-05-09T00:58:00+00:00,0.0
177397,59,2025-05-09T00:59:00+00:00,0.0
177397,60,2025-05-09T01:00:00+00:00,0.0
177397,61,2025-05-09T01:01:00+00:00,0.0
177397,62,2025-05-09T01:02:00+00:00,0.0
177397,63,2025-05-09T01:03:00+00:00,0.0
177397,64,2025-05-09T01:04:00+00:00,0.01
177397,65,2025-05-09T01:05:00+00:00,0.02
177397,66,2025-05-09T01:06:00+00:00,0.02
177397,67,2025-05-09T01:07:00+00:00,0.01
177397,68,2025-05-09T01:08:00+00:00,0.0
177397,69,2025-05-09T01:09:00+00:00,0.0
177397,70,2025-05-09T01:10:00+00:00,0.0
177397,71,2025-05-09T01:11:00+00:00,0.0
177397,72,2025-05-09T01:12:00+00:00,0.0
177397,73,2025-05-09T01:13:00+00:00,0.0
177397,74,2025-05-09T01:14:00+00:00,0.0
177397,75,2025-05-09T01:15:00+00:00,0.0
177397,76,2025-05-09T01:16:00+00:00,0.0
177397,77,2025-05-09T01:17:00+00:00,0.0
177397,78,2025-05-09T01:18:00+00:00,0.0
177397,79,2025-05-09T01:19:00+00:00,0.0
177397,80,2025-05-09T01:20:00+00:00,0.0
177397,81,2025-05-09T01:21:00+00:00,0.0
177397,82,2025-05-09T01:22:00+00:00,0.0
177397,83,2025-05-09T01:23:00+00:00,0.0
177397,84,2025-05-09T01:24:00+00:00,0.0
177397,85,2025-05-09T01:25:00+00:00,0.0
177397,86,2025-05-09T01:26:00+00:00,0.0
177397,87,2025-05-09T01:27:00+00:00,0.0
177397,88,2025-05-09T01:28:00+00:00,0.0
177397,89,2025-05-09T01:29:00+00:00,0.0
177397,90,2025-05-09T01:30:00+00:00,0.01
177397,91,2025-05-09T01:31:00+00:00,0.0
177397,92,2025-05-09T01:32:00+00:00,0.0
177397,93,2025-05-09T01:33:00+00:00,0.0
177397,94,2025-05-09T01:34:00+00:00,0.0
177397,95,2025-05-09T01:35:00+00:00,0.0
177397,96,2025-05-09T01:36:00+00:00,0.0
177397,97,2025-05-09T01:37:00+00:00,0.0
177397,98,2025-05-09T01:38:00+00:00,0.0
177397,99,2025-05-09T01:39:00+00:00,0.0
177397,100,2025-05-09T01:40:00+00:00,0.01
177397,101,2025-05-09T01:41:00+00:00,0.0
177397,102,2025-05-09T01:42:00+00:00,0.0
177397,103,2025-05-09T01:43:00+00:00,0.0
177397,104,2025-05-09T01:44:00+00:00,0.01
177397,105,2025-05-09T01:45:00+00:00,0.0
177397,106,2025-05-09T01:46:00+00:00,0.0
177397,107,2025-05-09T01:47:00+00:00,0.0
177397,108,2025-05-09T01:48:00+00:00,0.0
177397,109,2025-05-09T01:49:00+00:00,0.0
177397,110,2025-05-09T01:50:00+00:00,0.01
177397,111,2025-05-09T01:51:00+00:00,0.0
177397,112,2025-05-09T01:52:00+00:00,0.0
177397,113,2025-05-09T01:53:00+00:00,0.0
177397,114,2025-05-09T01:54:00+00:00,0.0
177397,115,2025-05-09T01:55:00+00:00,0.01
177397,116,2025-05-09T01:56:00+00:00,0.01
177397,117,2025-05-09T01:57:00+00:00,0.01
177397,118,2025-05-09T01:58:00+00:00,0.01
177397,119,2025-05-09T01:59:00+00:00,0.0
177397,120,2025-05-09T02:00:00+00:00,0.0
177397,121,2025-05-09T02:01:00+00:00,0.01
177397,122,2025-05-09T02:02:00+00:00,0.01
177397,123,2025-05-09T02:03:00+00:00,0.0
177397,124,2025-05-09T02:04:00+00:00,0.01
177397,125,2025-05-09T02:05:00+00:00,0.01
177397,126,2025-05-09T02:06:00+00:00,0.04
177397,127,2025-05-09T02:07:00+00:00,0.06
177397,128,2025-05-09T02:08:00+00:00,0.08
177397,129,2025-05-09T02:09:00+00:00,0.14
177397,130,2025-05-09T02:10:00+00:00,0.06
177397,131,2025-05-09T02:11:00+00:00,0.03
177397,132,2025-05-09T02:12:00+00:00,0.02
177397,133,2025-05-09T02:13:00+00:00,0.01
177397,134,2025-05-09T02:14:00+00:00,0.02
177397,135,2025-05-09T02:15:00+00:00,0.03
177397,136,2025-05-09T02:16:00+00:00,0.04
177397,137,2025-05-09T02:17:00+00:00,0.04
177397,138,2025-05-09T02:18:00+00:00,0.04
177397,139,2025-05-09T02:19:00+00:00,0.02
177397,140,2025-05-09T02:20:00+00:00,0.03
177397,141,2025-05-09T02:21:00+00:00,0.03
177397,142,2025-05-09T02:22:00+00:00,0.04
177397,143,2025-05-09T02:23:00+00:00,0.06
177397,144,2025-05-09T02:24:00+00:00,0.04
177397,145,2025-05-09T02:25:00+00:00,0.01
177397,146,2025-05-09T02:26:00+00:00,0.01
177397,147,2025-05-09T02:27:00+00:00,0.01
177397,148,2025-05-09T02:28:00+00:00,0.01
177397,149,2025-05-09T02:29:00+00:00,0.0
177397,150,2025-05-09T02:30:00+00:00,0.0
177397,151,2025-05-09T02:31:00+00:00,0.0
177397,152,2025-05-09T02:32:00+00:00,0.0
177397,153,2025-05-09T02:33:00+00:00,0.01
177397,154,2025-05-09T02:34:00+00:00,0.0
177397,155,2025-05-09T02:35:00+00:00,0.0
177397,156,2025-05-09T02:36:00+00:00,0.0
177397,157,2025-05-09T02:37:00+00:00,0.0
177397,158,2025-05-09T02:38:00+00:00,0.0
177397,159,2025-05-09T02:39:00+00:00,0.0
177397,160,2025-05-09T02:40:00+00:00,0.0
177397,161,2025-05-09T02:41:00+00:00,0.0
177397,162,2025-05-09T02:42:00+00:00,0.0
177397,163,2025-05-09T02:43:00+00:00,0.0
177397,164,2025-05-09T02:44:00+00:00,0.0
177397,165,2025-05-09T02:45:00+00:00,0.0
177397,166,2025-05-09T02:46:00+00:00,0.0
177397,167,2025-05-09T02:47:00+00:00,0.0
177397,168,2025-05-09T02:48:00+00:00,0.0
177397,169,2025-05-09T02:49:00+00:00,0.0
177397,170,2025-05-09T02:50:00+00:00,0.0
177397,171,2025-05-09T02:51:00+00:00,0.0
177397,172,2025-05-09T02:52:00+00:00,0.0
177397,173,2025-05-09T02:53:00+00:00,0.0
177397,174,2025-05-09T02:54:00+00:00,0.0
177397,175,2025-05-09T02:55:00+00:00,0.0
177397,176,2025-05-09T02:56:00+00:00,0.0
177397,177,2025-05-09T02:57:00+00:00,0.01
177397,178,2025-05-09T02:58:00+00:00,0.01
177397,179,2025-05-09T02:59:00+00:00,0.01
177397,180,2025-05-09T03:00:00+00:00,0.0
177397,181,2025-05-09T03:01:00+00:00,0.0
177397,182,2025-05-09T03:02:00+00:00,0.01
177397,183,2025-05-09T03:03:00+00:00,0.0
177397,184,2025-05-09T03:04:00+00:00,0.0
177397,185,2025-05-09T03:05:00+00:00,0.0
177397,186,2025-05-09T03:06:00+00:00,0.0
177397,187,2025-05-09T03:07:00+00:00,0.0
177397,188,2025-05-09T03:08:00+00:00,0.0
177397,189,2025-05-09T03:09:00+00:00,0.0
177397,190,2025-05-09T03:10:00+00:00,0.0
177397,191,2025-05-09T03:11:00+00:00,0.0
177397,192,2025-05-09T03:12:00+00:00,0.0
177397,193,2025-05-09T03:13:00+00:00,0.0
177397,194,2025-05-09T03:14:00+00:00,0.0
177397,195,2025-05-09T03:15:00+00:00,0.0
177397,196,2025-05-09T03:16:00+00:00,0.0
177397,197,2025-05-09T03:17:00+00:00,0.0
177397,198,2025-05-09T03:18:00+00:00,0.0
177397,199,2025-05-09T03:19:00+00:00,0.0
177397,200,2025-05-09T03:20:00+00:00,0.0
177397,201,2025-05-09T03:21:00+00:00,0.0
177397,202,2025-05-09T03:22:00+00:00,0.0
177397,203,2025-05-09T03:23:00+00:00,0.0
177397,204,2025-05-09T03:24:00+00:00,0.0
177397,205,2025-05-09T03:25:00+00:00,0.0
177397,206,2025-05-09T03:26:00+00:00,0.0
177397,207,2025-05-09T03:27:00+00:00,0.0
177397,208,2025-05-09T03:28:00+00:00,0.0
177397,209,2025-05-09T03:29:00+00:00,0.0
177397,210,2025-05-09T03:30:00+00:00,0.0
177397,211,2025-05-09T03:31:00+00:00,0.0
177397,212,2025-05-09T03:32:00+00:00,0.0
177397,213,2025-05-09T03:33:00+00:00,0.0
177397,214,2025-05-09T03:34:00+00:00,0.0
177397,215,2025-05-09T03:35:00+00:00,0.0
177397,216,2025-05-09T03:36:00+00:00,0.0
177397,217,2025-05-09T03:37:00+00:00,0.0
177397,218,2025-05-09T03:38:00+00:00,0.0
177397,219,2025-05-09T03:39:00+00:00,0.0
177397,220,2025-05-09T03:40:00+00:00,0.0
177397,221,2025-05-09T03:41:00+00:00,0.0
177397,222,2025-05-09T03:42:00+00:00,0.0
177397,223,2025-05-09T03:43:00+00:00,0.0
177397,224,2025-05-09T03:44:00+00:00,0.0
177397,225,2025-05-09T03:45:00+00:00,0.0
177397,226,2025-05-09T03:46:00+00:00,0.0
177397,227,2025-05-09T03:47:00+00:00,0.0
177397,228,2025-05-09T03:48:00+00:00,0.0
177397,229,2025-05-09T03:49:00+00:00,0.0
177397,230,2025-05-09T03:50:00+00:00,0.0
177397,231,2025-05-09T03:51:00+00:00,0.0
177397,232,2025-05-09T03:52:00+00:00,0.0
177397,233,2025-05-09T03:53:00+00:00,0.0
177397,234,2025-05-09T03:54:00+00:00,0.0
177397,235,2025-05-09T03:55:00+00:00,0.0
177397,236,2025-05-09T03:56:00+00:00,0.0
177397,237,2025-05-09T03:57:00+00:00,0.0
177397,238,2025-05-09T03:58:00+00:00,0.0
177397,239,2025-05-09T03:59:00+00:00,0.0
177397,240,2025-05-09T04:00:00+00:00,0.0
177397,241,2025-05-09T04:01:00+00:00,0.0
177397,242,2025-05-09T04:02:00+00:00,0.0
177397,243,2025-05-09T04:03:00+00:00,0.0
177397,244,2025-05-09T04:04:00+00:00,0.0
177397,245,2025-05-09T04:05:00+00:00,0.0
177397,246,2025-05-09T04:06:00+00:00,0.0
177397,247,2025-05-09T04:07:00+00:00,0.0
177397,248,2025-05-09T04:08:00+00:00,0.0
177397,249,2025-05-09T04:09:00+00:00,0.0
177397,250,2025-05-09T04:10:00+00:00,0.01
177397,251,2025-05-09T04:11:00+00:00,0.01
177397,252,2025-05-09T04:12:00+00:00,0.0
177397,253,2025-05-09T04:13:00+00:00,0.0
177397,254,2025-05-09T04:14:00+00:00,0.0
177397,255,2025-05-09T04:15:00+00:00,0.0
177397,256,2025-05-09T04:16:00+00:00,0.0
177397,257,2025-05-09T04:17:00+00:00,0.01
177397,258,2025-05-09T04:18:00+00:00,0.0
177397,259,2025-05-09T04:19:00+00:00,0.0
177397,260,2025-05-09T04:20:00+00:00,0.0
177397,261,2025-05-09T04:21:00+00:00,0.0
177397,262,2025-05-09T04:22:00+00:00,0.0
177397,263,2025-05-09T04:23:00+00:00,0.0
177397,264,2025-05-09T04:24:00+00:00,0.01
177397,265,2025-05-09T04:25:00+00:00,0.01
177397,266,2025-05-09T04:26:00+00:00,0.0
177397,267,2025-05-09T04:27:00+00:00,0.0
177397,268,2025-05-09T04:28:00+00:00,0.0
